batch_idx	src_id	src_title	src_url	src_published_at	dossier_nummer	rapport_titel	datum	vergaderjaar	vraag_nr	vraag	antwoord	antwoord_zie_nr	verwijzingen	llm_label	llm_confidence	llm_reasoning	defl_types	defl_notes
105	rekenkamer__kamerstuk:2019:10:21:beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019	Beantwoording vragen Tweede Kamer over het rapport Aanpak mestvervuiling veehouderij	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/10/21/beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019/Beantwoording+TK+vragen+rapport+Mestvervuiling+veehouderij+zh.pdf	2019-10-21	19008402	Mestvervuiling veehouderij: Vervolgonderzoek duurzaamheid veehouderij 2019	21 oktober 2019	2019	23	Worden de nieuwe excretieforfaits meegenomen in uw advies richting de minister?	We hebben ons onderzoek eind 2018 afgesloten. Ontwikkelingen die daarna hebben plaatsgevonden hebben wij niet onderzocht.			DEFL	H	De AR geeft expliciet aan dat ze het onderwerp niet hebben onderzocht omdat hun onderzoek eerder was afgesloten. Er wordt geen inhoudelijk antwoord gegeven op de vraag, wat een duidelijk geval van deflectie is.		
105	rekenkamer__kamerstuk:2019:10:21:beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019	Beantwoording vragen Tweede Kamer over het rapport Aanpak mestvervuiling veehouderij	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/10/21/beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019/Beantwoording+TK+vragen+rapport+Mestvervuiling+veehouderij+zh.pdf	2019-10-21	19008402	Mestvervuiling veehouderij: Vervolgonderzoek duurzaamheid veehouderij 2019	21 oktober 2019	2019	27	Kunt u vijf voorbeelden geven van tegenstrijdige beleidsdoelen voor het milieu, de natuur, de veehouders en het dierenwelzijn? Op welke manier zouden de ministers hier mee om moeten gaan?	Beantwoording van de voorgaande vragen is door ons niet mogelijk; de vragen vallen buiten de reikwijdte van ons onderzoek.			DEFL	H	De AR geeft expliciet aan dat de vragen buiten de reikwijdte van het onderzoek vallen en dat beantwoording niet mogelijk is. Er wordt geen substantiële inhoud geleverd.		
105	rekenkamer__kamerstuk:2019:10:21:beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019	Beantwoording vragen Tweede Kamer over het rapport Aanpak mestvervuiling veehouderij	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/10/21/beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019/Beantwoording+TK+vragen+rapport+Mestvervuiling+veehouderij+zh.pdf	2019-10-21	19008402	Mestvervuiling veehouderij: Vervolgonderzoek duurzaamheid veehouderij 2019	21 oktober 2019	2019	28	Hebben de ministers voldoende zicht op de tegenstrijdige beleidsdoelen?	Beantwoording van de voorgaande vragen is door ons niet mogelijk; de vragen vallen buiten de reikwijdte van ons onderzoek.			DEFL	H	De AR geeft expliciet aan dat de vragen buiten de reikwijdte van het onderzoek vallen en dat beantwoording niet mogelijk is. Er wordt geen substantiële inhoud geleverd.		
105	rekenkamer__kamerstuk:2019:10:21:beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019	Beantwoording vragen Tweede Kamer over het rapport Aanpak mestvervuiling veehouderij	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/10/21/beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019/Beantwoording+TK+vragen+rapport+Mestvervuiling+veehouderij+zh.pdf	2019-10-21	19008402	Mestvervuiling veehouderij: Vervolgonderzoek duurzaamheid veehouderij 2019	21 oktober 2019	2019	30	Is naar uw inzicht een groei van 10 fte bij de Nederlandse Voedsel- en Warenautoriteit (NVWA) en de Rijksdienst voor Ondernemend Nederland (RVO) voldoende om de mestfraude aan te pakken?	Beantwoording van de voorgaande vragen is door ons niet mogelijk; de vragen vallen buiten de reikwijdte van ons onderzoek.			DEFL	H	De AR geeft expliciet aan dat de vraag buiten de reikwijdte van het onderzoek valt en beantwoording niet mogelijk is. Er wordt geen inhoudelijk antwoord gegeven.		
105	rekenkamer__kamerstuk:2019:10:21:beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019	Beantwoording vragen Tweede Kamer over het rapport Aanpak mestvervuiling veehouderij	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/10/21/beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019/Beantwoording+TK+vragen+rapport+Mestvervuiling+veehouderij+zh.pdf	2019-10-21	19008402	Mestvervuiling veehouderij: Vervolgonderzoek duurzaamheid veehouderij 2019	21 oktober 2019	2019	33	Hoe verklaart u dat de berekende ammoniakuitstoot daalt en de ammoniakconcentratie in de lucht niet meer daalt? Zijn er voldoende wetenschappelijke onderbouwing en praktijkmetingen die de opvatting van de minister op dit punt rechtvaardigen? Zo ja, welke?	Beantwoording van de voorgaande vragen is door ons niet mogelijk; de vragen vallen buiten de reikwijdte van ons onderzoek.			DEFL	H	De AR geeft expliciet aan dat de vragen buiten de reikwijdte van hun onderzoek vallen en dat beantwoording niet mogelijk is. Er wordt geen substantiële inhoud geleverd.		
105	rekenkamer__kamerstuk:2019:10:21:beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019	Beantwoording vragen Tweede Kamer over het rapport Aanpak mestvervuiling veehouderij	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/10/21/beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019/Beantwoording+TK+vragen+rapport+Mestvervuiling+veehouderij+zh.pdf	2019-10-21	19008402	Mestvervuiling veehouderij: Vervolgonderzoek duurzaamheid veehouderij 2019	21 oktober 2019	2019	34	Wat is de oorzaak dat er meer ammoniak in de lucht achterblijft?	Beantwoording van de voorgaande vragen is door ons niet mogelijk; de vragen vallen buiten de reikwijdte van ons onderzoek.			DEFL	H	De AR geeft expliciet aan dat de vragen buiten de reikwijdte van het onderzoek vallen en dat beantwoording niet mogelijk is. Er wordt geen inhoudelijk antwoord gegeven.		
105	rekenkamer__kamerstuk:2019:10:21:beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019	Beantwoording vragen Tweede Kamer over het rapport Aanpak mestvervuiling veehouderij	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/10/21/beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019/Beantwoording+TK+vragen+rapport+Mestvervuiling+veehouderij+zh.pdf	2019-10-21	19008402	Mestvervuiling veehouderij: Vervolgonderzoek duurzaamheid veehouderij 2019	21 oktober 2019	2019	35	Wat voor effect heeft een hoger ammoniakniveau in de lucht op milieu, leefomgeving, natuur en het welzijn van mensen?	Beantwoording van de voorgaande vragen is door ons niet mogelijk; de vragen vallen buiten de reikwijdte van ons onderzoek.			DEFL	H	De AR geeft expliciet aan dat de vragen buiten de reikwijdte van het onderzoek vallen en dat beantwoording niet mogelijk is. Er wordt geen inhoudelijk antwoord gegeven.		
105	rekenkamer__kamerstuk:2019:10:21:beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019	Beantwoording vragen Tweede Kamer over het rapport Aanpak mestvervuiling veehouderij	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/10/21/beantwoording-vragen-tweede-kamer-over-het-rapport-mestvervuiling-veehouderij-vervolgonderzoek-duurzaamheid-veehouderij-2019/Beantwoording+TK+vragen+rapport+Mestvervuiling+veehouderij+zh.pdf	2019-10-21	19008402	Mestvervuiling veehouderij: Vervolgonderzoek duurzaamheid veehouderij 2019	21 oktober 2019	2019	36	Kunt u aangeven welke meetmethode gebruikt wordt om de stikstofdepositie van de verschillende sectoren en activiteiten te meten?	Beantwoording van de voorgaande vragen is door ons niet mogelijk; de vragen vallen buiten de reikwijdte van ons onderzoek.			DEFL	H	De AR geeft expliciet aan dat de vragen buiten de reikwijdte van het onderzoek vallen en dat beantwoording niet mogelijk is. Er wordt geen substantiële inhoud geleverd.		
106	rekenkamer__kamerstuk:2020:01:21:beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed	Beantwoording vragen Tweede Kamer over het rapport Ouderdomsregelingen ontleed	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/01/21/beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed/20000431+Beantwoordingen+Kamervragen+Ouderdomsregelingen+ontleed.pdf	2020-01-21	2000431 R	Ouderdomsregelingen ontleed	21 januari 2020	2019-2020	8	Hoeveel zou het percentage AOW-pensioenen dat uit belastinginkomsten wordt betaald (inmiddels een derde) zijn als alle zelfstandigen ook AOW-premie zouden betalen?	Wij hebben geen onderzoek gedaan naar de premieopbrengsten van de AOW als alle zelfstandigen premieplichtig zouden zijn.			DEFL	H	De AR geeft expliciet aan dit niet onderzocht te hebben en levert geen inhoudelijk antwoord op de vraag. Dit is een klassiek DEFL-antwoord.		
106	rekenkamer__kamerstuk:2020:01:21:beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed	Beantwoording vragen Tweede Kamer over het rapport Ouderdomsregelingen ontleed	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/01/21/beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed/20000431+Beantwoordingen+Kamervragen+Ouderdomsregelingen+ontleed.pdf	2020-01-21	2000431 R	Ouderdomsregelingen ontleed	21 januari 2020	2019-2020	11	Hoe vaak is de hoogte van de inkomensondersteuning AOW (de IO-AOW) sinds de invoering van deze regeling in 2015 gewijzigd?	De wijzigingen in de hoogte van de inkomensondersteuning AOW maakte geen deel uit van ons onderzoek.			DEFL	H	De AR geeft expliciet aan dat dit onderwerp geen deel uitmaakte van hun onderzoek, waardoor er geen substantieel antwoord op de vraag wordt gegeven. Dit is een klassiek DEFL-antwoord.		
106	rekenkamer__kamerstuk:2020:01:21:beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed	Beantwoording vragen Tweede Kamer over het rapport Ouderdomsregelingen ontleed	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/01/21/beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed/20000431+Beantwoordingen+Kamervragen+Ouderdomsregelingen+ontleed.pdf	2020-01-21	2000431 R	Ouderdomsregelingen ontleed	21 januari 2020	2019-2020	17	Hoe is te verklaren, dat mensen bijvoorbeeld met een onvolledig AOW-pensioen, die geïnformeerd worden door de SVB over de mogelijkheid van een AIO-uitkering, hier tóch geen gebruik van maken?	Wij hebben geen onderzoek gedaan naar de redenen van niet-gebruik. Wij hebben de minister van SZW aanbevolen om hier, naar aanleiding van het hoge percentage niet-gebruik, onderzoek naar te doen.			DEFL	M	De AR geeft expliciet aan dit niet onderzocht te hebben en verwijst naar een aanbeveling aan de minister om dit te onderzoeken. Hoewel er een aanbeveling wordt genoemd, is deze niet gericht op het beantwoorden van de gestelde vraag maar op het delegeren ervan; de kern van het antwoord is dat de AR de vraag niet inhoudelijk kan beantwoorden. Toch zou ADV verdedigbaar zijn vanwege de genoemde aanbeveling.		
106	rekenkamer__kamerstuk:2020:01:21:beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed	Beantwoording vragen Tweede Kamer over het rapport Ouderdomsregelingen ontleed	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/01/21/beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed/20000431+Beantwoordingen+Kamervragen+Ouderdomsregelingen+ontleed.pdf	2020-01-21	2000431 R	Ouderdomsregelingen ontleed	21 januari 2020	2019-2020	20	Welke huishoudelijke profielen zijn, bij het vaststellen van het aantal niet-gebruikers, gebruikt door het Nibud?	We hebben de huishoudelijke profielen die door het Nibud zijn gebruikt niet onderzocht. We hebben voor onze analyse gebruik gemaakt van de microdata van het CBS: - Kenmerken van AOW-uitkeringen; - Kenmerken van bijstandsuitkeringen; - Maandbedragen inkomsten uit eigen onderneming van personen; - Huishoudenskenmerken van in de Gemeentelijke Basisadministratie Persoonsgegevens (GBA) ingeschreven personen; - Persoonskenmerken van alle in de Gemeentelijke Basis-administratie (GBA) ingeschreven personen, gecoördineerd; - Inkomen van personen; - Personen sociaaleconomische categorie; - Banen en lonen op basis van de Polisadministratie; - Vermogens van huishoudens (revisie 2017).			DEFL	H	De AR geeft expliciet aan dat zij de gevraagde huishoudelijke profielen van het Nibud niet heeft onderzocht. Het antwoord verwijst vervolgens naar eigen CBS-databronnen, maar beantwoordt de gestelde vraag niet inhoudelijk.		
106	rekenkamer__kamerstuk:2020:01:21:beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed	Beantwoording vragen Tweede Kamer over het rapport Ouderdomsregelingen ontleed	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/01/21/beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed/20000431+Beantwoordingen+Kamervragen+Ouderdomsregelingen+ontleed.pdf	2020-01-21	2000431 R	Ouderdomsregelingen ontleed	21 januari 2020	2019-2020	23	Vindt u, dat bij het zoeken naar mogelijkheden om het niet-gebruik van de AIO-regeling terug te dringen, ook gekeken moet worden naar de (administratieve) verplichtingen en benodigde taalvaardigheid en administratieve vaardigheid van rechthebbenden? Welke mogelijkheden ziet u tot verbetering?	Om het niet-gebruik van de AIO terug te dringen is eerst inzicht nodig in de redenen van het niet-gebruik van de AIO. De minister van SZW heeft toegezegd onderzoek uit te voeren naar de redenen van het niet-gebruik van de AIO.			DEFL	H	De AR geeft geen inhoudelijk antwoord op de vraag maar verwijst naar toekomstig onderzoek van de minister van SZW. Er wordt geen oordeel, aanbeveling of feitelijke bevinding geleverd; de AR stelt slechts dat eerst inzicht nodig is en dat de minister onderzoek heeft toegezegd.		
106	rekenkamer__kamerstuk:2020:01:21:beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed	Beantwoording vragen Tweede Kamer over het rapport Ouderdomsregelingen ontleed	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/01/21/beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed/20000431+Beantwoordingen+Kamervragen+Ouderdomsregelingen+ontleed.pdf	2020-01-21	2000431 R	Ouderdomsregelingen ontleed	21 januari 2020	2019-2020	28	Is het in het verleden vaker voorgekomen dat leeftijdsgrenzen eerder zijn opgeschoven (bijvoorbeeld bij de VUT) en hoe is daar toen mee omgegaan?	Wij hebben geen onderzoek gedaan naar het verschuiven van leeftijdsgrenzen en de effecten die daarvan uitgaan.			DEFL	H	De AR geeft expliciet aan dat zij geen onderzoek heeft gedaan naar dit onderwerp en levert geen inhoudelijk antwoord. Dit is een klassiek DEFL-antwoord: 'dit hebben wij niet onderzocht'.		
106	rekenkamer__kamerstuk:2020:01:21:beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed	Beantwoording vragen Tweede Kamer over het rapport Ouderdomsregelingen ontleed	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/01/21/beantwoording-vragen-over-het-rapport-ouderdomsregelingen-ontleed/20000431+Beantwoordingen+Kamervragen+Ouderdomsregelingen+ontleed.pdf	2020-01-21	2000431 R	Ouderdomsregelingen ontleed	21 januari 2020	2019-2020	29	Vindt u dat het parlement een goed en integraal beeld heeft van de financiële houdbaarheid van het stelsel van ouderdomsregelingen, waaronder de AOW? Vindt u dat het parlement hier regelmatig, systematisch en grondig genoeg over wordt geïnformeerd?	Wij hebben geen onderzoek gedaan naar de financiële houdbaarheid van het ouderdomsstelsel.			DEFL	H	De AR geeft expliciet aan dat zij geen onderzoek hebben gedaan naar het gevraagde onderwerp en beantwoordt de vraag dus niet inhoudelijk. Dit is een klassiek DEFL-antwoord.		
107	rekenkamer__kamerstuk:2020:02:06:beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument	Beantwoording vragen Tweede Kamer over het rapport Autobelastingen als beleidsinstrument	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/02/06/beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument/Beantwoording+Kamervragen+over+rapport+Autobelastingen+als+beleidsinstrument+zh.pdf	2020-02-06	32 800, nr. 63	Autobelastingen als beleidsinstrument	6 februari 2020	2019-2020	2	Hoeveel CO2 wordt er vergroend per bestede euro aan stimulering (bijvoorbeeld door verlaagde tarieven)?	De autobelastingen omvatten diverse fiscale prikkels die effect kunnen hebben op de CO2-uitstoot van auto's. De mate waarin een reductie van CO2 optreedt, is afhankelijk van de gedragsreacties op deze fiscale prikkels. In onze brief van juni 2019 over de stimulering van elektrische auto's hebben we toegelicht dat de becijfering van de mogelijke CO2-reductie onder meer afhankelijk is van veronderstellingen over benzine- of dieselauto's die niet in het wagenpark terecht komen als gevolg van de stimulering van elektrische auto's (de 'counterfactual'). We zijn van plan hierop terug te komen in ons medio dit jaar te verschijnen rapport, waarmee we dit onderzoek van ons naar de autobelastingen afsluiten.		32 800, nr. 60: Fiscale stimulering van elektrische auto's | Staatsblad 2019, 511: Wet fiscale maatregelen Klimaatakkoord	DEFL	H	De AR geeft geen concreet antwoord op de vraag hoeveel CO2 per bestede euro wordt vergroend. Ze legt uit waarom dat lastig te becijferen is en verwijst naar een toekomstig rapport voor een inhoudelijk antwoord.		
107	rekenkamer__kamerstuk:2020:02:06:beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument	Beantwoording vragen Tweede Kamer over het rapport Autobelastingen als beleidsinstrument	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/02/06/beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument/Beantwoording+Kamervragen+over+rapport+Autobelastingen+als+beleidsinstrument+zh.pdf	2020-02-06	32 800, nr. 63	Autobelastingen als beleidsinstrument	6 februari 2020	2019-2020	6	Bent u bereid onderzoek te doen naar de omzetting van de New European Driving Cycle (NEDC) naar de WLTP-meetmethode?	Op dit moment hebben we geen voornemens om onderzoek naar dit onderwerp te doen. Het is ons bekend dat de Tweede Kamer, bij motie van de leden Omtzigt en Lodders, het kabinet heeft verzocht om de omzetting van NEDC naar WLTP onafhankelijk te laten toetsen. Voor zover ons bekend, heeft het kabinet de Tweede kamer daarop nog geen reactie gegeven.		Tweede Kamer, vergaderjaar 2019-2020, 35 302, nr. 48: Motie leden Omtzigt en Lodders	DEFL	H	De AR geeft expliciet aan geen voornemens te hebben om dit onderzoek te doen en verwijst naar het kabinet/de Tweede Kamer voor verdere actie. Er wordt geen substantieel inhoudelijk antwoord gegeven op de vraag.		
107	rekenkamer__kamerstuk:2020:02:06:beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument	Beantwoording vragen Tweede Kamer over het rapport Autobelastingen als beleidsinstrument	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/02/06/beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument/Beantwoording+Kamervragen+over+rapport+Autobelastingen+als+beleidsinstrument+zh.pdf	2020-02-06	32 800, nr. 63	Autobelastingen als beleidsinstrument	6 februari 2020	2019-2020	11	Waarom zijn de provinciale opcenten niet meegenomen in het onderzoek, aangezien deze door het Rijk worden geïnd en het Rijk de hoogte van de tarieven reguleert?	We hebben de provinciale opcenten buiten het kader van ons onderzoek gehouden, omdat deze opcenten geen onderdeel uitmaken van de belastingontvangsten van het Rijk.			DEFL	M	De AR legt uit waarom de provinciale opcenten niet zijn meegenomen in het onderzoek – dit is een verantwoording van de scope-afbakening zonder inhoudelijk antwoord op de beleidsmatige strekking van de vraag. Hoewel er een korte uitleg wordt gegeven, betreft het in essentie een 'niet onderzocht'-redenering, wat past bij DEFL. Alternatief zou FEIT kunnen zijn, maar de kern is scopeafbakening.		
107	rekenkamer__kamerstuk:2020:02:06:beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument	Beantwoording vragen Tweede Kamer over het rapport Autobelastingen als beleidsinstrument	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/02/06/beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument/Beantwoording+Kamervragen+over+rapport+Autobelastingen+als+beleidsinstrument+zh.pdf	2020-02-06	32 800, nr. 63	Autobelastingen als beleidsinstrument	6 februari 2020	2019-2020	12	Moeten de opcenten ook niet als een bijzondere regeling worden beschouwd, aangezien zakelijke bestelauto's geen opcenten betalen?	De provinciale opcenten vallen buiten het kader van ons onderzoek en zijn geen bijzondere regeling. In het algemeen geldt dat bijzondere regelingen voor bepaalde categorieën voertuigen in de motorrijtuigenbelasting doorwerken naar de provinciale opcenten.			DEFL	M	De AR geeft aan dat provinciale opcenten buiten het kader van het onderzoek vallen, wat de kern van het antwoord is. De toevoeging dat bijzondere regelingen doorwerken naar opcenten is een algemene opmerking, maar geen substantieel inhoudelijk antwoord op de vraag. Omdat de AR primair afbakent dat dit buiten scope valt, is DEFL het meest passende label.		
107	rekenkamer__kamerstuk:2020:02:06:beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument	Beantwoording vragen Tweede Kamer over het rapport Autobelastingen als beleidsinstrument	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/02/06/beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument/Beantwoording+Kamervragen+over+rapport+Autobelastingen+als+beleidsinstrument+zh.pdf	2020-02-06	32 800, nr. 63	Autobelastingen als beleidsinstrument	6 februari 2020	2019-2020	15	Hoe kunnen de bpm-inkomsten grilliger verlopen dan de andere autobelastingen?	Diverse factoren, zoals conjuncturele ontwikkelingen of verschuivingen in consumentenvoorkeuren, kunnen hierop van invloed zijn. Wij hebben dit in het kader van ons onderzoek niet verder geanalyseerd.			DEFL	M	De AR geeft een korte, oppervlakkige opsomming van mogelijke factoren maar zegt expliciet dat ze dit niet verder hebben geanalyseerd. Er is geen substantiële inhoudelijke beantwoording van de vraag; de AR deflecteert door te verwijzen naar het ontbreken van nader onderzoek.		
107	rekenkamer__kamerstuk:2020:02:06:beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument	Beantwoording vragen Tweede Kamer over het rapport Autobelastingen als beleidsinstrument	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/02/06/beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument/Beantwoording+Kamervragen+over+rapport+Autobelastingen+als+beleidsinstrument+zh.pdf	2020-02-06	32 800, nr. 63	Autobelastingen als beleidsinstrument	6 februari 2020	2019-2020	18	Wat is de oorzaak van het feit dat elkaar tegenwerkende maatregelen in stand worden gehouden en amper worden geëvalueerd?	Tijdens ons onderzoek hebben we geen specifieke oorzaken gevonden voor het in stand houden van maatregelen die tegengesteld aan elkaar werken.			DEFL	H	De AR geeft expliciet aan geen specifieke oorzaken te hebben gevonden, waarmee de vraag niet substantieel wordt beantwoord. Er wordt geen inhoudelijke verklaring, oordeel of aanbeveling gegeven.		
107	rekenkamer__kamerstuk:2020:02:06:beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument	Beantwoording vragen Tweede Kamer over het rapport Autobelastingen als beleidsinstrument	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/02/06/beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument/Beantwoording+Kamervragen+over+rapport+Autobelastingen+als+beleidsinstrument+zh.pdf	2020-02-06	32 800, nr. 63	Autobelastingen als beleidsinstrument	6 februari 2020	2019-2020	22	Welk deel van de inkomsten door autobelastingen is direct gerelateerd aan luchtkwaliteit en klimaat?	De diversiteit van de grondslagen van de autobelastingen en de verschillende bijzondere regelingen maken het onmogelijk om exact aan te geven welk deel van de belastingontvangsten direct is gerelateerd aan luchtkwaliteit en klimaat. Verder moet hierbij worden bedacht dat een deel van de fiscale prikkels in de autobelastingen juist leiden tot een vermindering van de ontvangsten uit de autobelastingen.			DEFL	H	De AR geeft aan dat het onmogelijk is om de gevraagde informatie exact te geven en legt uit waarom. Er wordt geen substantieel inhoudelijk antwoord op de vraag geleverd; het is een uitleg van waarom men niet kan antwoorden, wat DEFL oplevert.		
107	rekenkamer__kamerstuk:2020:02:06:beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument	Beantwoording vragen Tweede Kamer over het rapport Autobelastingen als beleidsinstrument	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/02/06/beantwoording-vragen-tweede-kamer-over-het-rapport-autobelastingen-als-beleidsinstrument/Beantwoording+Kamervragen+over+rapport+Autobelastingen+als+beleidsinstrument+zh.pdf	2020-02-06	32 800, nr. 63	Autobelastingen als beleidsinstrument	6 februari 2020	2019-2020	27	Is ook de fijnstoftoeslag meegenomen in het onderzoek?	De fijnstoftoeslag is niet meegenomen in ons onderzoek, omdat wij ons hebben gericht op de in 2019 toepasselijke regelgeving.			DEFL	H	De AR geeft expliciet aan dat de fijnstoftoeslag niet is meegenomen in het onderzoek en legt uit waarom niet. Er wordt geen inhoudelijk antwoord op de vraag gegeven; het valt buiten de scope van het onderzoek.		
108	rekenkamer__kamerstuk:2020:02:13:beantwoording-vragen-tweede-kamer-over-het-rapport-hilversum-in-beeld	Beantwoording vragen Tweede Kamer over het rapport Hilversum in beeld	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/02/13/beantwoording-vragen-tweede-kamer-over-het-rapport-hilversum-in-beeld/Brief+aan+tweede+Kamer+met+antwoorden+Hilversum+in+beeld.pdf	2020-02-13	32 827, nr. 180	Hilversum in beeld	13 februari 2020	2019-2020	5	Hoeveel procent van de kosten van de categorie sport wordt besteed aan voetbal?	Wij beschikken niet over gegevens waarbij de kosten voor sportprogramma's worden opgedeeld in de kosten voor verschillende sporten.			DEFL	H	De AR geeft aan niet over de gevraagde gegevens te beschikken en beantwoordt de vraag dus niet inhoudelijk. Dit is een klassiek DEFL-antwoord: 'wij beschikken niet over de gegevens'.		
